count,time,presortedPercentage,descending
100000,29.145605,0.000000,0
100000,28.994379,0.000000,0
100000,28.174961,0.000000,0
100000,31.365953,0.000000,0
100000,29.182869,0.000000,0
100000,28.416339,0.000000,0
100000,29.535842,0.000000,0
100000,32.206720,0.000000,0
100000,33.927461,0.000000,0
100000,30.345113,0.000000,0
100000,30.416563,0.000000,0
500000,163.436915,0.000000,0
500000,167.498265,0.000000,0
500000,160.099275,0.000000,0
500000,165.024097,0.000000,0
500000,157.034986,0.000000,0
500000,167.117908,0.000000,0
500000,156.294560,0.000000,0
500000,157.181722,0.000000,0
500000,157.506543,0.000000,0
500000,153.127562,0.000000,0
500000,163.688537,0.000000,0
500000,157.412700,0.000000,0
500000,160.097224,0.000000,0
500000,157.895678,0.000000,0
500000,155.811120,0.000000,0
500000,153.123520,0.000000,0
500000,164.500924,0.000000,0
500000,158.055542,0.000000,0
500000,156.514133,0.000000,0
500000,154.760012,0.000000,0
500000,155.422982,0.000000,0
500000,160.754662,0.000000,0
500000,156.972652,0.000000,0
500000,155.094120,0.000000,0
500000,155.485356,0.000000,0
500000,155.198171,0.000000,0
500000,152.910985,0.000000,0
500000,158.188125,0.000000,0
500000,165.333410,0.000000,0
500000,158.799349,0.000000,0
500000,153.843339,0.000000,0
500000,160.481139,0.000000,0
500000,156.192478,0.000000,0
500000,158.453822,0.000000,0
500000,157.783389,0.000000,0
500000,158.360136,0.000000,0
500000,156.788262,0.000000,0
500000,155.080120,0.000000,0
500000,158.652997,0.000000,0
500000,171.358039,0.000000,0
500000,160.687113,0.000000,0
500000,158.204061,0.000000,0
500000,159.937667,0.000000,0
500000,155.619827,0.000000,0
500000,159.334252,0.000000,0
500000,155.500173,0.000000,0
500000,160.771632,0.000000,0
500000,159.286726,0.000000,0
500000,158.172113,0.000000,0
500000,166.535304,0.000000,0
500000,158.481642,0.000000,0
500000,155.643850,0.000000,0
500000,159.052117,0.000000,0
500000,158.765272,0.000000,0
500000,155.340543,0.000000,0
500000,155.372035,0.000000,0
500000,152.983332,0.000000,0
500000,154.688605,0.000000,0
500000,165.584247,0.000000,0
500000,155.778467,0.000000,0
500000,164.711740,0.000000,0
500000,158.239757,0.000000,0
500000,155.872760,0.000000,0
500000,156.076116,0.000000,0
500000,161.502338,0.000000,0
500000,159.476844,0.000000,0
500000,155.183564,0.000000,0
500000,155.581163,0.000000,0
500000,154.812740,0.000000,0
500000,154.660747,0.000000,0
500000,160.767693,0.000000,0
500000,160.581216,0.000000,0
500000,154.596028,0.000000,0
500000,156.523334,0.000000,0
500000,157.223978,0.000000,0
500000,153.938852,0.000000,0
500000,156.657104,0.000000,0
500000,156.819990,0.000000,0
500000,156.454339,0.000000,0
500000,156.872205,0.000000,0
500000,158.449811,0.000000,0
500000,154.280690,0.000000,0
500000,160.169662,0.000000,0
500000,155.347214,0.000000,0
500000,154.905384,0.000000,0
500000,156.213811,0.000000,0
500000,158.302067,0.000000,0
500000,158.024058,0.000000,0
500000,164.097360,0.000000,0
500000,158.988751,0.000000,0
500000,155.048661,0.000000,0
500000,154.258020,0.000000,0
500000,152.497317,0.000000,0
500000,156.670646,0.000000,0
500000,161.123643,0.000000,0
500000,157.004940,0.000000,0
500000,159.090429,0.000000,0
500000,157.644380,0.000000,0
500000,154.616182,0.000000,0
500000,157.550392,0.000000,0
1000000,333.763523,0.000000,0
1000000,325.867759,0.000000,0
1000000,330.425847,0.000000,0
1000000,336.315718,0.000000,0
1000000,335.325115,0.000000,0
1000000,356.500448,0.000000,0
1000000,341.274877,0.000000,0
1000000,334.962863,0.000000,0
1000000,332.660238,0.000000,0
1000000,343.388128,0.000000,0
1000000,324.542317,0.000000,0
1000000,319.263848,0.000000,0
1000000,327.624393,0.000000,0
1000000,329.172591,0.000000,0
1000000,336.292797,0.000000,0
1000000,330.085229,0.000000,0
1000000,324.982898,0.000000,0
1000000,325.223937,0.000000,0
1000000,335.096622,0.000000,0
1000000,327.238910,0.000000,0
1000000,331.968962,0.000000,0
1000000,337.882531,0.000000,0
1000000,331.273859,0.000000,0
1000000,332.270179,0.000000,0
1000000,330.051247,0.000000,0
1000000,332.167948,0.000000,0
1000000,322.593611,0.000000,0
1000000,334.515673,0.000000,0
1000000,327.159543,0.000000,0
1000000,327.253107,0.000000,0
1000000,330.396413,0.000000,0
1000000,329.149380,0.000000,0
1000000,330.594830,0.000000,0
1000000,327.530298,0.000000,0
1000000,325.146562,0.000000,0
1000000,324.315981,0.000000,0
1000000,331.477981,0.000000,0
1000000,329.212972,0.000000,0
1000000,334.937331,0.000000,0
1000000,348.007966,0.000000,0
1000000,331.132187,0.000000,0
1000000,344.849338,0.000000,0
1000000,342.077210,0.000000,0
1000000,332.978728,0.000000,0
1000000,339.693832,0.000000,0
1000000,332.913175,0.000000,0
1000000,339.670443,0.000000,0
1000000,338.298726,0.000000,0
1000000,326.998194,0.000000,0
1000000,334.477772,0.000000,0
1000000,330.016509,0.000000,0
1000000,342.308520,0.000000,0
1000000,322.974485,0.000000,0
1000000,327.630711,0.000000,0
1000000,333.680175,0.000000,0
1000000,341.632661,0.000000,0
1000000,374.309006,0.000000,0
1000000,343.269637,0.000000,0
1000000,339.567882,0.000000,0
1000000,360.153086,0.000000,0
1000000,338.720550,0.000000,0
1000000,356.885912,0.000000,0
1000000,329.967201,0.000000,0
1000000,347.255119,0.000000,0
1000000,333.750917,0.000000,0
1000000,338.920752,0.000000,0
1000000,342.711237,0.000000,0
