count,time,presortedPercentage,descending
500000,139.313203,0.000000,0
500000,143.458889,0.000000,0
500000,144.958006,0.000000,0
500000,141.106970,0.000000,0
500000,144.185281,0.000000,0
500000,152.778817,0.000000,0
500000,147.950551,0.000000,0
500000,146.429897,0.000000,0
500000,140.168150,0.000000,0
500000,147.605008,0.000000,0
500000,145.777024,0.000000,0
500000,147.131233,0.000000,0
500000,144.899330,0.000000,0
500000,146.638840,0.000000,0
500000,142.671860,0.000000,0
500000,166.821634,0.000000,0
500000,149.888956,0.000000,0
500000,148.693677,0.000000,0
500000,145.504343,0.000000,0
500000,143.073364,0.000000,0
500000,141.170738,0.000000,0
500000,141.575739,0.000000,0
500000,142.583131,0.000000,0
500000,141.682361,0.000000,0
500000,146.708380,0.000000,0
500000,143.538425,0.000000,0
500000,141.621766,0.000000,0
500000,146.914445,0.000000,0
500000,140.307785,0.000000,0
500000,143.110870,0.000000,0
500000,150.280707,0.000000,0
500000,143.145252,0.000000,0
500000,146.535723,0.000000,0
500000,145.434256,0.000000,0
500000,146.271852,0.000000,0
500000,147.156643,0.000000,0
500000,158.918975,0.000000,0
500000,146.015990,0.000000,0
500000,147.677720,0.000000,0
500000,145.799670,0.000000,0
500000,143.614143,0.000000,0
500000,142.899468,0.000000,0
500000,146.392816,0.000000,0
500000,149.807714,0.000000,0
500000,145.118074,0.000000,0
500000,143.008984,0.000000,0
500000,149.490055,0.000000,0
500000,142.453281,0.000000,0
500000,146.677043,0.000000,0
500000,149.634340,0.000000,0
500000,154.697516,0.000000,0
500000,149.325048,0.000000,0
500000,144.130339,0.000000,0
500000,153.450745,0.000000,0
1000000,313.065543,0.000000,0
1000000,312.248075,0.000000,0
1000000,312.801120,0.000000,0
1000000,298.542932,0.000000,0
1000000,304.417415,0.000000,0
1000000,300.204097,0.000000,0
1000000,308.140984,0.000000,0
1000000,297.865583,0.000000,0
1000000,299.372430,0.000000,0
1000000,306.960225,0.000000,0
1000000,308.160334,0.000000,0
1000000,304.101350,0.000000,0
1000000,304.785348,0.000000,0
1000000,303.704266,0.000000,0
1000000,298.499109,0.000000,0
1000000,301.718043,0.000000,0
1000000,308.827258,0.000000,0
1000000,296.673290,0.000000,0
1000000,297.790925,0.000000,0
1000000,298.436516,0.000000,0
1000000,301.122581,0.000000,0
1000000,294.509110,0.000000,0
1000000,303.153524,0.000000,0
1000000,302.009644,0.000000,0
1000000,301.275907,0.000000,0
1000000,305.324723,0.000000,0
1000000,306.843398,0.000000,0
1000000,315.922042,0.000000,0
1000000,308.127806,0.000000,0
1000000,296.389510,0.000000,0
1000000,298.349248,0.000000,0
1000000,295.994167,0.000000,0
1000000,300.656194,0.000000,0
1000000,303.043423,0.000000,0
1000000,306.153335,0.000000,0
1000000,302.868297,0.000000,0
1000000,302.878474,0.000000,0
1000000,305.373524,0.000000,0
1000000,308.712682,0.000000,0
1000000,306.406164,0.000000,0
1000000,311.161691,0.000000,0
1000000,312.169254,0.000000,0
1000000,311.376683,0.000000,0
1000000,308.361450,0.000000,0
1000000,299.242061,0.000000,0
1000000,312.370307,0.000000,0
1000000,304.936843,0.000000,0
1000000,333.201505,0.000000,0
1000000,320.173122,0.000000,0
1000000,300.296590,0.000000,0
1000000,313.769271,0.000000,0
