count,time,presortedPercentage,descending
100000,9.514039,0.000000,0
100000,10.034884,0.000000,0
100000,9.488645,0.000000,0
100000,10.503948,0.000000,0
100000,10.535507,0.000000,0
100000,9.495861,0.000000,0
100000,10.034297,0.000000,0
100000,9.546180,0.000000,0
100000,8.881926,0.000000,0
100000,9.734907,0.000000,0
100000,10.258411,0.000000,0
100000,9.909698,0.000000,0
100000,11.966736,0.000000,0
100000,10.603285,0.000000,0
100000,9.939974,0.000000,0
100000,14.081254,0.000000,0
100000,10.151902,0.000000,0
100000,9.746828,0.000000,0
100000,9.595145,0.000000,0
100000,10.122307,0.000000,0
100000,9.352986,0.000000,0
100000,9.910273,0.000000,0
100000,9.670475,0.000000,0
100000,9.788987,0.000000,0
100000,9.460331,0.000000,0
100000,9.468396,0.000000,0
100000,10.272930,0.000000,0
100000,10.056121,0.000000,0
100000,10.114685,0.000000,0
100000,10.588778,0.000000,0
100000,9.489869,0.000000,0
100000,10.381419,0.000000,0
100000,9.405479,0.000000,0
100000,9.527155,0.000000,0
100000,9.868094,0.000000,0
100000,9.050876,0.000000,0
100000,10.201930,0.000000,0
100000,10.292571,0.000000,0
100000,10.434560,0.000000,0
100000,9.527392,0.000000,0
100000,9.621737,0.000000,0
100000,9.373983,0.000000,0
100000,10.328989,0.000000,0
100000,9.718941,0.000000,0
100000,10.082458,0.000000,0
100000,9.696273,0.000000,0
100000,9.456762,0.000000,0
100000,10.252390,0.000000,0
100000,9.227477,0.000000,0
100000,9.464125,0.000000,0
100000,9.327439,0.000000,0
100000,9.593859,0.000000,0
100000,8.867839,0.000000,0
100000,10.178566,0.000000,0
100000,9.747725,0.000000,0
100000,10.414470,0.000000,0
100000,9.598669,0.000000,0
100000,9.615694,0.000000,0
100000,9.894894,0.000000,0
100000,9.418752,0.000000,0
100000,9.295499,0.000000,0
100000,10.023799,0.000000,0
100000,10.585463,0.000000,0
100000,9.456575,0.000000,0
100000,9.813167,0.000000,0
100000,10.135204,0.000000,0
100000,9.838937,0.000000,0
100000,10.019031,0.000000,0
100000,10.211272,0.000000,0
100000,10.605994,0.000000,0
100000,10.401904,0.000000,0
100000,10.718943,0.000000,0
